AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_E,AAC_Q,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V
DDE_2291,0.141935483870968,0.0903225806451613,0.0258064516129032,0.032258064516129,0.0129032258064516,0.0645161290322581,0.032258064516129,0.0580645161290323,0.0387096774193548,0.0580645161290323,0.0903225806451613,0.032258064516129,0.0387096774193548,0.0387096774193548,0.0451612903225806,0.032258064516129,0.0774193548387097,0.0129032258064516,0.032258064516129,0.0451612903225806
DDE_2292,0.0833333333333333,0.0555555555555556,0.0277777777777778,0.0555555555555556,0,0.180555555555556,0.0277777777777778,0.0277777777777778,0,0.0277777777777778,0.111111111111111,0.0833333333333333,0.0555555555555556,0.0972222222222222,0.0138888888888889,0.0555555555555556,0.0277777777777778,0,0.0555555555555556,0.0138888888888889
DDE_2293,0.104803493449782,0.0829694323144105,0.0131004366812227,0.0524017467248908,0.0131004366812227,0.0524017467248908,0.0393013100436681,0.0698689956331878,0.0349344978165939,0.0218340611353712,0.104803493449782,0.0218340611353712,0.0524017467248908,0.0349344978165939,0.091703056768559,0.0436681222707424,0.0305676855895196,0.0305676855895196,0.0218340611353712,0.0829694323144105
DDE_2294,0.152866242038217,0.0605095541401274,0.035031847133758,0.0509554140127389,0.00636942675159236,0.0573248407643312,0.0477707006369427,0.089171974522293,0.00955414012738853,0.0382165605095541,0.0828025477707006,0.035031847133758,0.054140127388535,0.0127388535031847,0.0414012738853503,0.054140127388535,0.0668789808917197,0.0254777070063694,0.0127388535031847,0.0668789808917197
DDE_2295,0.116152450090744,0.0671506352087114,0.029038112522686,0.0762250453720508,0.00544464609800363,0.0671506352087114,0.0308529945553539,0.0653357531760436,0.029038112522686,0.0399274047186933,0.101633393829401,0.0471869328493648,0.0235934664246824,0.0381125226860254,0.0417422867513612,0.0526315789473684,0.0381125226860254,0.00907441016333938,0.0417422867513612,0.0798548094373866
DDE_2296,0.133620689655172,0.0948275862068965,0.0258620689655172,0.0517241379310345,0.00431034482758621,0.0689655172413793,0.0387931034482759,0.0560344827586207,0.0172413793103448,0.0431034482758621,0.0905172413793103,0.0301724137931034,0.021551724137931,0.0431034482758621,0.0689655172413793,0.0775862068965517,0.0560344827586207,0.00862068965517241,0.0129310344827586,0.0560344827586207
DDE_2297,0.0703703703703704,0.0407407407407407,0.0148148148148148,0.0296296296296296,0.00740740740740741,0.0222222222222222,0.0296296296296296,0.114814814814815,0.00740740740740741,0.0777777777777778,0.133333333333333,0.0185185185185185,0.0444444444444444,0.0592592592592593,0.0259259259259259,0.0814814814814815,0.0666666666666667,0.0037037037037037,0.037037037037037,0.114814814814815
DDE_2298,0.0769230769230769,0.0586080586080586,0.0256410256410256,0.0879120879120879,0.00732600732600733,0.0293040293040293,0.0366300366300366,0.0915750915750916,0.0256410256410256,0.0402930402930403,0.168498168498169,0.0622710622710623,0.0256410256410256,0.0256410256410256,0.043956043956044,0.0622710622710623,0.043956043956044,0.00732600732600733,0.0183150183150183,0.0622710622710623
DDE_2299,0.0405405405405405,0.027027027027027,0.0202702702702703,0.0608108108108108,0.00675675675675676,0.0810810810810811,0.0135135135135135,0.108108108108108,0,0.0608108108108108,0.114864864864865,0.0743243243243243,0.027027027027027,0.027027027027027,0.0202702702702703,0.0878378378378378,0.0608108108108108,0,0.0337837837837838,0.135135135135135
DDE_2300,0.0976744186046512,0.102325581395349,0.027906976744186,0.0604651162790698,0.00930232558139535,0.0930232558139535,0.0511627906976744,0.0465116279069767,0.013953488372093,0.0465116279069767,0.0837209302325581,0.0372093023255814,0.0232558139534884,0.0511627906976744,0.0372093023255814,0.0604651162790698,0.0418604651162791,0.00930232558139535,0.0325581395348837,0.0744186046511628
DDE_2301,0.109929078014184,0.0638297872340425,0.0390070921985816,0.0602836879432624,0.00709219858156028,0.0567375886524823,0.0354609929078014,0.0886524822695035,0.0106382978723404,0.0425531914893617,0.0815602836879433,0.024822695035461,0.0212765957446809,0.0602836879432624,0.0602836879432624,0.0354609929078014,0.0531914893617021,0.024822695035461,0.049645390070922,0.074468085106383
DDE_2303,0.0761904761904762,0.0380952380952381,0.0380952380952381,0.0476190476190476,0,0.0952380952380952,0.019047619047619,0.0761904761904762,0.0476190476190476,0.0666666666666667,0.0761904761904762,0.0380952380952381,0.0285714285714286,0.0571428571428571,0.0666666666666667,0.0476190476190476,0.0380952380952381,0,0,0.142857142857143
DDE_2304,0.138297872340426,0.0531914893617021,0.0106382978723404,0.0319148936170213,0.0106382978723404,0.0319148936170213,0.0212765957446809,0.127659574468085,0,0.074468085106383,0.159574468085106,0.0425531914893617,0.0212765957446809,0.0531914893617021,0.0106382978723404,0.0425531914893617,0.0531914893617021,0.0212765957446809,0.0106382978723404,0.0851063829787234
DDE_2305,0.1,0.04,0.005,0.025,0.005,0.02,0.005,0.11,0.01,0.11,0.135,0.015,0.045,0.07,0.04,0.085,0.06,0.01,0.035,0.075
DDE_2306,0.146341463414634,0.0284552845528455,0.0365853658536585,0.0569105691056911,0.00813008130081301,0.0813008130081301,0.0284552845528455,0.0731707317073171,0.00813008130081301,0.0650406504065041,0.0609756097560976,0.0934959349593496,0.0365853658536585,0.0365853658536585,0.0203252032520325,0.0365853658536585,0.0365853658536585,0.0121951219512195,0.0447154471544715,0.0894308943089431
DDE_2307,0.0842911877394636,0.0613026819923372,0.0306513409961686,0.0459770114942529,0.0114942528735632,0.0344827586206897,0.0268199233716475,0.0613026819923372,0,0.0996168582375479,0.126436781609195,0.0268199233716475,0.0344827586206897,0.0498084291187739,0.0383141762452107,0.0651340996168582,0.0498084291187739,0.0114942528735632,0.053639846743295,0.0881226053639847
DDE_2308,0.0691056910569106,0.0447154471544715,0.0447154471544715,0.0569105691056911,0,0.0731707317073171,0.0365853658536585,0.0691056910569106,0.016260162601626,0.0691056910569106,0.0975609756097561,0.0650406504065041,0.0609756097560976,0.0447154471544715,0.0569105691056911,0.0569105691056911,0.0447154471544715,0,0.0040650406504065,0.0894308943089431
DDE_2309,0.113532110091743,0.0940366972477064,0.0149082568807339,0.0722477064220183,0.0137614678899083,0.0596330275229358,0.0229357798165138,0.0871559633027523,0.0263761467889908,0.0206422018348624,0.145642201834862,0.0217889908256881,0.0263761467889908,0.0344036697247706,0.0389908256880734,0.0630733944954128,0.0378440366972477,0.0149082568807339,0.018348623853211,0.073394495412844
DDE_2310,0.0446428571428571,0.0625,0,0.0714285714285714,0,0.0982142857142857,0.0357142857142857,0.0982142857142857,0.00892857142857143,0.0803571428571429,0.0267857142857143,0.107142857142857,0.0357142857142857,0.0357142857142857,0.0267857142857143,0.0267857142857143,0.0625,0,0.0178571428571429,0.160714285714286
DDE_2311,0.172069825436409,0.027431421446384,0.027431421446384,0.027431421446384,0.00997506234413965,0.0224438902743142,0.00997506234413965,0.134663341645885,0.0324189526184539,0.0324189526184539,0.127182044887781,0.00997506234413965,0.0324189526184539,0.057356608478803,0.0249376558603491,0.0448877805486284,0.0423940149625935,0.0324189526184539,0.027431421446384,0.104738154613466
DDE_2313,0.128654970760234,0.0467836257309941,0.0409356725146199,0.0760233918128655,0.0116959064327485,0.0526315789473684,0.0292397660818713,0.0760233918128655,0.00584795321637427,0.0467836257309941,0.0994152046783626,0.0526315789473684,0.00584795321637427,0.0350877192982456,0.0467836257309941,0.0409356725146199,0.0701754385964912,0.00584795321637427,0.0233918128654971,0.105263157894737
DDE_2314,0.0909090909090909,0.0714285714285714,0.012987012987013,0.0584415584415584,0.012987012987013,0.0974025974025974,0.0779220779220779,0.0324675324675325,0.025974025974026,0.038961038961039,0.103896103896104,0.038961038961039,0.0584415584415584,0.025974025974026,0.0194805194805195,0.0714285714285714,0.0779220779220779,0.00649350649350649,0.0194805194805195,0.0584415584415584
DDE_2315,0.10126582278481,0.0632911392405063,0.0253164556962025,0.0506329113924051,0.0253164556962025,0.126582278481013,0.0253164556962025,0.113924050632911,0,0.0379746835443038,0.126582278481013,0.0253164556962025,0.0253164556962025,0.0253164556962025,0.0253164556962025,0.0506329113924051,0.0632911392405063,0.0253164556962025,0.0253164556962025,0.0379746835443038
DDE_2316,0.133608815426997,0.0840220385674931,0.0137741046831956,0.0633608815426997,0.00275482093663912,0.0661157024793388,0.0440771349862259,0.0757575757575758,0.0261707988980716,0.0426997245179063,0.103305785123967,0.0385674931129477,0.0234159779614325,0.0289256198347107,0.0454545454545455,0.0426997245179063,0.0619834710743802,0.00413223140495868,0.0151515151515152,0.0840220385674931
DDE_2317,0.0947176684881603,0.0601092896174863,0.0236794171220401,0.0673952641165756,0.0145719489981785,0.0601092896174863,0.029143897996357,0.092896174863388,0.0236794171220401,0.0382513661202186,0.087431693989071,0.0418943533697632,0.0309653916211293,0.0418943533697632,0.058287795992714,0.0437158469945355,0.0491803278688525,0.0200364298724954,0.0400728597449909,0.0819672131147541
DDE_2318,0.0904255319148936,0.0904255319148936,0.0159574468085106,0.0691489361702128,0.00531914893617021,0.0904255319148936,0.0212765957446809,0.074468085106383,0.0212765957446809,0.0372340425531915,0.101063829787234,0.0265957446808511,0.0265957446808511,0.0372340425531915,0.0425531914893617,0.0851063829787234,0.0265957446808511,0.0106382978723404,0.0372340425531915,0.0904255319148936
DDE_2320,0.10412147505423,0.0845986984815618,0.0412147505422994,0.052060737527115,0.0130151843817787,0.0629067245119306,0.0563991323210412,0.0412147505422994,0.0260303687635575,0.0585683297180043,0.108459869848156,0.052060737527115,0.0216919739696312,0.0390455531453362,0.0390455531453362,0.06941431670282,0.0390455531453362,0.0108459869848156,0.00867678958785249,0.0715835140997831
DDE_2321,0.120967741935484,0.104838709677419,0.0161290322580645,0.0403225806451613,0.0362903225806452,0.0725806451612903,0.0604838709677419,0.0645161290322581,0.0362903225806452,0.0403225806451613,0.0806451612903226,0.0282258064516129,0.0282258064516129,0.0524193548387097,0.0443548387096774,0.0564516129032258,0.0201612903225806,0.00806451612903226,0.032258064516129,0.0564516129032258
DDE_2322,0.0996884735202492,0.0903426791277259,0.0218068535825545,0.0654205607476635,0.0155763239875389,0.0623052959501558,0.0280373831775701,0.0872274143302181,0.0124610591900312,0.0560747663551402,0.118380062305296,0.0280373831775701,0.043613707165109,0.0311526479750779,0.0404984423676012,0.043613707165109,0.059190031152648,0,0.0218068535825545,0.0747663551401869
DDE_2323,0.134328358208955,0.054726368159204,0.00995024875621891,0.054726368159204,0.00497512437810945,0.0696517412935323,0.0348258706467662,0.0746268656716418,0.0199004975124378,0.0447761194029851,0.139303482587065,0.054726368159204,0.00497512437810945,0.0149253731343284,0.0348258706467662,0.0646766169154229,0.0348258706467662,0.00497512437810945,0.0348258706467662,0.109452736318408
DDE_2324,0.150602409638554,0.0783132530120482,0.0180722891566265,0.0481927710843374,0.0180722891566265,0.0481927710843374,0.0180722891566265,0.114457831325301,0.036144578313253,0.0481927710843374,0.0843373493975904,0.036144578313253,0.0240963855421687,0.0180722891566265,0.036144578313253,0.0421686746987952,0.0602409638554217,0.0120481927710843,0.0120481927710843,0.0963855421686747
DDE_2325,0.125,0.0282258064516129,0.0362903225806452,0.0806451612903226,0.00806451612903226,0.0967741935483871,0.0241935483870968,0.0967741935483871,0.0161290322580645,0.0564516129032258,0.0645161290322581,0.0887096774193548,0.0201612903225806,0.0362903225806452,0.0282258064516129,0.0443548387096774,0.0403225806451613,0.0120967741935484,0.0120967741935484,0.0846774193548387
DDE_2326,0.0821256038647343,0.0483091787439614,0.0144927536231884,0.0483091787439614,0.00483091787439614,0.0869565217391304,0.0338164251207729,0.0772946859903382,0.0144927536231884,0.0338164251207729,0.072463768115942,0.0869565217391304,0.0289855072463768,0.0772946859903382,0.0483091787439614,0.0821256038647343,0.0531400966183575,0.00483091787439614,0.0289855072463768,0.072463768115942
DDE_2327,0.130511463844797,0.0811287477954145,0.0211640211640212,0.0529100529100529,0.0317460317460317,0.0423280423280423,0.0388007054673721,0.0758377425044092,0.0476190476190476,0.017636684303351,0.105820105820106,0.0105820105820106,0.0141093474426808,0.0388007054673721,0.0687830687830688,0.0582010582010582,0.0634920634920635,0.0282186948853616,0.0194003527336861,0.0529100529100529
DDE_2328,0.105540897097625,0.0844327176781003,0.0263852242744063,0.0554089709762533,0.0079155672823219,0.0778364116094987,0.0422163588390501,0.0686015831134565,0.0171503957783641,0.0356200527704486,0.112137203166227,0.0277044854881266,0.0224274406332454,0.0263852242744063,0.0488126649076517,0.054089709762533,0.050131926121372,0.0224274406332454,0.0303430079155673,0.0844327176781003
DDE_2330,0.104218362282878,0.101736972704715,0.0248138957816377,0.0694789081885856,0.0248138957816377,0.0521091811414392,0.0148883374689826,0.0744416873449131,0.0397022332506203,0.0397022332506203,0.0893300248138958,0.00496277915632754,0.032258064516129,0.0347394540942928,0.0744416873449131,0.0446650124069479,0.0397022332506203,0.0198511166253102,0.0248138957816377,0.0893300248138958
DDE_2331,0.136936936936937,0.0594594594594595,0.018018018018018,0.0648648648648649,0.0144144144144144,0.0504504504504504,0.0306306306306306,0.102702702702703,0.0288288288288288,0.0378378378378378,0.10990990990991,0.0144144144144144,0.036036036036036,0.0342342342342342,0.0486486486486487,0.0612612612612613,0.0432432432432432,0.0036036036036036,0.0252252252252252,0.0792792792792793
DDE_2334,0.122857142857143,0.0728571428571429,0.0185714285714286,0.0471428571428571,0.0142857142857143,0.0714285714285714,0.0271428571428571,0.0957142857142857,0.0285714285714286,0.04,0.0985714285714286,0.0257142857142857,0.03,0.0385714285714286,0.0571428571428571,0.0514285714285714,0.0428571428571429,0.00714285714285714,0.0171428571428571,0.0928571428571429
DDE_2335,0.0969162995594714,0.066079295154185,0.052863436123348,0.0572687224669604,0.0308370044052863,0.066079295154185,0.013215859030837,0.0616740088105727,0.013215859030837,0.0484581497797357,0.0837004405286344,0.0484581497797357,0.026431718061674,0.0440528634361234,0.0440528634361234,0.0616740088105727,0.079295154185022,0.013215859030837,0.00440528634361234,0.0881057268722467
DDE_2336,0.188861985472155,0.0920096852300242,0.0290556900726392,0.0653753026634383,0.00484261501210654,0.0532687651331719,0.0338983050847458,0.0605326876513317,0.0217917675544794,0.00484261501210654,0.14043583535109,0.0121065375302663,0.0338983050847458,0.0121065375302663,0.0532687651331719,0.0387409200968523,0.0338983050847458,0.0169491525423729,0.0387409200968523,0.0653753026634383
DDE_2337,0.0728929384965831,0.061503416856492,0.041002277904328,0.0660592255125285,0.020501138952164,0.0706150341685649,0.0387243735763098,0.082004555808656,0.0364464692482916,0.0751708428246014,0.0774487471526196,0.0341685649202733,0.0182232346241458,0.041002277904328,0.0660592255125285,0.041002277904328,0.041002277904328,0.0113895216400911,0.0341685649202733,0.0706150341685649
DDE_2338,0.0990566037735849,0.089622641509434,0.0188679245283019,0.0660377358490566,0,0.080188679245283,0.0235849056603774,0.10377358490566,0.0283018867924528,0.0518867924528302,0.127358490566038,0.0188679245283019,0.00471698113207547,0.0424528301886792,0.0283018867924528,0.0471698113207547,0.0707547169811321,0.0141509433962264,0.0235849056603774,0.0613207547169811
DDE_2339,0.0778097982708934,0.0778097982708934,0.0288184438040346,0.0489913544668588,0.0115273775216138,0.0922190201729107,0.0288184438040346,0.0749279538904899,0.0432276657060519,0.0432276657060519,0.126801152737752,0.0403458213256484,0.0259365994236311,0.0461095100864553,0.0489913544668588,0.0518731988472622,0.0432276657060519,0.0144092219020173,0.0230547550432277,0.0518731988472622
DDE_2340,0.1003861003861,0.0540540540540541,0.0424710424710425,0.0733590733590734,0.0154440154440154,0.0386100386100386,0.0463320463320463,0.0772200772200772,0.0193050193050193,0.0424710424710425,0.0926640926640927,0.0347490347490347,0.0347490347490347,0.027027027027027,0.0694980694980695,0.0386100386100386,0.0694980694980695,0.0193050193050193,0.0308880308880309,0.0733590733590734
DDE_2341,0.11400651465798,0.0390879478827362,0.0325732899022801,0.0618892508143322,0.0195439739413681,0.0716612377850163,0.0325732899022801,0.0912052117263844,0.0293159609120521,0.0651465798045603,0.0716612377850163,0.0553745928338762,0.0260586319218241,0.0358306188925081,0.0423452768729642,0.0521172638436482,0.0423452768729642,0.00325732899022801,0.0358306188925081,0.0781758957654723
DDE_2342,0.108108108108108,0.0510510510510511,0.0600600600600601,0.0570570570570571,0.021021021021021,0.045045045045045,0.012012012012012,0.0930930930930931,0.024024024024024,0.036036036036036,0.0900900900900901,0.045045045045045,0.036036036036036,0.018018018018018,0.036036036036036,0.0510510510510511,0.0810810810810811,0.00900900900900901,0.03003003003003,0.0960960960960961
DDE_2343,0.116009280742459,0.0672853828306264,0.00696055684454756,0.0533642691415313,0.0208816705336427,0.0696055684454756,0.0417633410672854,0.0765661252900232,0.00464037122969838,0.0324825986078886,0.136890951276102,0.0232018561484919,0.037122969837587,0.0301624129930394,0.0464037122969838,0.0696055684454756,0.0301624129930394,0.0139211136890951,0.0232018561484919,0.0997679814385151
DDE_2344,0.145631067961165,0.110679611650485,0.0194174757281553,0.0601941747572816,0.0116504854368932,0.0524271844660194,0.0330097087378641,0.0699029126213592,0.029126213592233,0.0174757281553398,0.112621359223301,0.0310679611650485,0.0233009708737864,0.0271844660194175,0.0601941747572816,0.0485436893203883,0.0330097087378641,0.0155339805825243,0.0116504854368932,0.087378640776699
DDE_2345,0.0681818181818182,0.113636363636364,0.0378787878787879,0.106060606060606,0.0378787878787879,0.121212121212121,0.0378787878787879,0.053030303030303,0,0.053030303030303,0.0909090909090909,0.0606060606060606,0.0303030303030303,0.0227272727272727,0.0303030303030303,0.0378787878787879,0.0378787878787879,0,0.0227272727272727,0.0378787878787879
DDE_2347,0.147058823529412,0.0661764705882353,0.0147058823529412,0.0294117647058824,0.0294117647058824,0.0147058823529412,0.0514705882352941,0.0220588235294118,0.0441176470588235,0.0367647058823529,0.0735294117647059,0.0441176470588235,0.0220588235294118,0.0294117647058824,0.161764705882353,0.0735294117647059,0.0441176470588235,0,0.0514705882352941,0.0441176470588235
DDE_2348,0.130584192439863,0.063573883161512,0.0189003436426117,0.0549828178694158,0.0240549828178694,0.0618556701030928,0.063573883161512,0.063573883161512,0.0189003436426117,0.0378006872852234,0.11340206185567,0.0274914089347079,0.0206185567010309,0.0378006872852234,0.0532646048109966,0.0567010309278351,0.0601374570446735,0.00859106529209622,0.0309278350515464,0.0532646048109966
DDE_4038,0.108695652173913,0.0217391304347826,0.0217391304347826,0.0434782608695652,0.0652173913043478,0.0434782608695652,0,0.0869565217391304,0.0217391304347826,0,0.0869565217391304,0.0869565217391304,0.0652173913043478,0,0.108695652173913,0.152173913043478,0.0869565217391304,0,0,0
DDE_2349,0.159574468085106,0.0691489361702128,0.0106382978723404,0.0531914893617021,0.0106382978723404,0.0531914893617021,0.0638297872340425,0.0638297872340425,0.0265957446808511,0.0319148936170213,0.117021276595745,0.0638297872340425,0.0212765957446809,0.0319148936170213,0.0319148936170213,0.0531914893617021,0.0372340425531915,0.0212765957446809,0.0212765957446809,0.0585106382978723
DDE_2350,0.12280701754386,0.043859649122807,0.0263157894736842,0.0087719298245614,0,0.0175438596491228,0.0087719298245614,0.0526315789473684,0.0175438596491228,0.114035087719298,0.131578947368421,0.0087719298245614,0.0087719298245614,0.043859649122807,0.0526315789473684,0.0526315789473684,0.0964912280701754,0.0263157894736842,0.0350877192982456,0.131578947368421
DDE_2351,0.0918604651162791,0.0755813953488372,0.0348837209302326,0.0523255813953488,0.0116279069767442,0.0674418604651163,0.0418604651162791,0.0709302325581395,0.0186046511627907,0.0313953488372093,0.13953488372093,0.05,0.022093023255814,0.0546511627906977,0.0372093023255814,0.05,0.0406976744186047,0.027906976744186,0.0209302325581395,0.0604651162790698
DDE_2352,0.108333333333333,0.075,0.0416666666666667,0.075,0,0.0916666666666667,0.0166666666666667,0.075,0.025,0.108333333333333,0.0583333333333333,0.0666666666666667,0.0416666666666667,0.0333333333333333,0.0333333333333333,0.0166666666666667,0.025,0.00833333333333333,0.0166666666666667,0.0833333333333333
DDE_2353,0.0891891891891892,0.103603603603604,0.0234234234234234,0.0612612612612613,0.00900900900900901,0.0765765765765766,0.0288288288288288,0.0666666666666667,0.027027027027027,0.0315315315315315,0.10990990990991,0.018018018018018,0.0405405405405405,0.0396396396396396,0.0558558558558559,0.0558558558558559,0.0333333333333333,0.0171171171171171,0.0414414414414414,0.0711711711711712
DDE_2354,0.182926829268293,0.0792682926829268,0.00609756097560976,0.0670731707317073,0.0182926829268293,0.0182926829268293,0.0365853658536585,0.0609756097560976,0.024390243902439,0.0487804878048781,0.115853658536585,0.0121951219512195,0.0182926829268293,0.0182926829268293,0.0853658536585366,0.0365853658536585,0.0365853658536585,0.00609756097560976,0.024390243902439,0.103658536585366
DDE_2355,0.126881720430108,0.0838709677419355,0.0279569892473118,0.043010752688172,0.00645161290322581,0.0774193548387097,0.043010752688172,0.0645161290322581,0.0279569892473118,0.0602150537634409,0.126881720430108,0.0408602150537634,0.0279569892473118,0.0236559139784946,0.0516129032258065,0.0494623655913978,0.0473118279569892,0.0043010752688172,0.010752688172043,0.0559139784946237
DDE_2357,0.155172413793103,0,0.0172413793103448,0.0344827586206897,0,0.0517241379310345,0,0.0862068965517241,0,0.0862068965517241,0.103448275862069,0.0862068965517241,0.0517241379310345,0.0172413793103448,0.0344827586206897,0.0344827586206897,0.137931034482759,0,0.0344827586206897,0.0689655172413793
DDE_2358,0.162162162162162,0.0324324324324324,0.00540540540540541,0.027027027027027,0.00540540540540541,0.00540540540540541,0.0162162162162162,0.151351351351351,0.0162162162162162,0.0486486486486487,0.140540540540541,0.0108108108108108,0.0648648648648649,0.0594594594594595,0.0378378378378378,0.0378378378378378,0.0756756756756757,0.0108108108108108,0.0216216216216216,0.0702702702702703
DDE_2359,0.154411764705882,0.0735294117647059,0.0220588235294118,0.0477941176470588,0,0.0477941176470588,0.0367647058823529,0.0661764705882353,0.0110294117647059,0.0404411764705882,0.0882352941176471,0.0367647058823529,0.0367647058823529,0.0220588235294118,0.0551470588235294,0.0661764705882353,0.0845588235294118,0,0.00735294117647059,0.102941176470588
DDE_2360,0.103734439834025,0.0435684647302905,0.0269709543568465,0.0394190871369295,0.00622406639004149,0.0560165975103734,0.037344398340249,0.0871369294605809,0.0145228215767635,0.0497925311203319,0.0995850622406639,0.037344398340249,0.037344398340249,0.0394190871369295,0.0622406639004149,0.0643153526970954,0.0746887966804979,0.00622406639004149,0.012448132780083,0.101659751037344
DDE_2361,0.157894736842105,0.0526315789473684,0.0421052631578947,0.0105263157894737,0.0210526315789474,0.0526315789473684,0.105263157894737,0.0947368421052632,0,0.0631578947368421,0.0736842105263158,0.0210526315789474,0.0210526315789474,0.0105263157894737,0.0947368421052632,0.0421052631578947,0.0736842105263158,0.0105263157894737,0.0315789473684211,0.0210526315789474
DDE_2362,0.130750605326877,0.0847457627118644,0.026634382566586,0.0605326876513317,0.00968523002421308,0.0702179176755448,0.036319612590799,0.062953995157385,0.0290556900726392,0.0411622276029056,0.121065375302663,0.0145278450363196,0.0314769975786925,0.0169491525423729,0.0581113801452785,0.0702179176755448,0.0556900726392252,0.00242130750605327,0.0145278450363196,0.062953995157385
DDE_2363,0.103571428571429,0.0982142857142857,0.0232142857142857,0.0517857142857143,0.00714285714285714,0.0767857142857143,0.0357142857142857,0.0714285714285714,0.0321428571428571,0.0553571428571429,0.0910714285714286,0.0267857142857143,0.0303571428571429,0.0196428571428571,0.0642857142857143,0.0732142857142857,0.0589285714285714,0,0.0107142857142857,0.0696428571428571
DDE_2364,0.127725856697819,0.0934579439252336,0.0311526479750779,0.043613707165109,0.00934579439252336,0.0373831775700935,0.0186915887850467,0.0685358255451713,0.0218068535825545,0.0654205607476635,0.146417445482866,0.0249221183800623,0.0342679127725857,0.059190031152648,0.0373831775700935,0.0373831775700935,0.0560747663551402,0.0124610591900312,0.00623052959501558,0.0685358255451713
DDE_2365,0.111111111111111,0.0864197530864197,0.0246913580246914,0.0308641975308642,0.0154320987654321,0.0462962962962963,0.0493827160493827,0.0740740740740741,0.0123456790123457,0.0493827160493827,0.16358024691358,0.0277777777777778,0.0493827160493827,0.0277777777777778,0.0401234567901235,0.0648148148148148,0.0462962962962963,0.00617283950617284,0.00925925925925926,0.0648148148148148
DDE_2366,0.206680584551148,0.0772442588726514,0.0459290187891441,0.0334029227557411,0.00626304801670146,0.0647181628392484,0.058455114822547,0.0521920668058455,0.0375782881002088,0.0250521920668058,0.0960334029227557,0.0187891440501044,0.0334029227557411,0.0354906054279749,0.0480167014613779,0.0459290187891441,0.0396659707724426,0.00835073068893528,0.022964509394572,0.0438413361169102
DDE_2367,0.123076923076923,0.0538461538461538,0.0384615384615385,0.0307692307692308,0,0.0615384615384615,0.0307692307692308,0.0538461538461538,0.00769230769230769,0.0384615384615385,0.123076923076923,0.00769230769230769,0.0230769230769231,0.0230769230769231,0.0461538461538462,0.0846153846153846,0.107692307692308,0,0.0384615384615385,0.107692307692308
DDE_2368,0.106965174129353,0.0572139303482587,0.0447761194029851,0.0796019900497512,0.00995024875621891,0.0447761194029851,0.0223880597014925,0.0970149253731343,0.0124378109452736,0.0497512437810945,0.0920398009950249,0.0298507462686567,0.0373134328358209,0.0199004975124378,0.0472636815920398,0.0771144278606965,0.0472636815920398,0.00746268656716418,0.0447761194029851,0.0721393034825871
DDE_2369,0.098159509202454,0.0858895705521472,0.0122699386503067,0.049079754601227,0.0122699386503067,0.049079754601227,0.0306748466257669,0.110429447852761,0.0184049079754601,0.0552147239263804,0.110429447852761,0.00613496932515337,0.0245398773006135,0.0306748466257669,0.0429447852760736,0.049079754601227,0.0797546012269939,0.00613496932515337,0.0245398773006135,0.104294478527607
DDE_2370,0.109803921568627,0.0666666666666667,0.0235294117647059,0.0535947712418301,0.0104575163398693,0.0640522875816993,0.0379084967320261,0.0875816993464052,0.0379084967320261,0.0457516339869281,0.120261437908497,0.0235294117647059,0.0300653594771242,0.0248366013071895,0.057516339869281,0.065359477124183,0.0549019607843137,0.00915032679738562,0.00784313725490196,0.069281045751634
DDE_2371,0.0993377483443709,0.0264900662251656,0.0353200883002208,0.0198675496688742,0.00662251655629139,0.022075055187638,0.00883002207505519,0.101545253863135,0.0022075055187638,0.0596026490066225,0.132450331125828,0.0309050772626932,0.0551876379690949,0.0728476821192053,0.0419426048565121,0.0640176600441501,0.0728476821192053,0.0242825607064018,0.0198675496688742,0.103752759381898
DDE_2372,0.0896358543417367,0.106442577030812,0.0252100840336134,0.0644257703081232,0.0196078431372549,0.0672268907563025,0.0448179271708683,0.0756302521008403,0.0112044817927171,0.0364145658263305,0.0952380952380952,0.0420168067226891,0.0252100840336134,0.0280112044817927,0.0588235294117647,0.0560224089635854,0.0224089635854342,0.0224089635854342,0.0224089635854342,0.0868347338935574
DDE_2373,0.0769230769230769,0.0626780626780627,0.0313390313390313,0.0484330484330484,0.0056980056980057,0.0826210826210826,0.0484330484330484,0.0968660968660969,0.0170940170940171,0.0683760683760684,0.0826210826210826,0.0598290598290598,0.037037037037037,0.0170940170940171,0.0284900284900285,0.0683760683760684,0.0655270655270655,0.00284900284900285,0.0256410256410256,0.0740740740740741
DDE_2374,0.101136363636364,0.0659090909090909,0.0284090909090909,0.0681818181818182,0.0170454545454545,0.0772727272727273,0.0306818181818182,0.0931818181818182,0.0215909090909091,0.0443181818181818,0.0931818181818182,0.0534090909090909,0.025,0.0454545454545455,0.0284090909090909,0.0556818181818182,0.0488636363636364,0.00681818181818182,0.0215909090909091,0.0738636363636364
DDE_2375,0.0746268656716418,0.0298507462686567,0.0149253731343284,0.0746268656716418,0.0298507462686567,0.119402985074627,0.0298507462686567,0.0746268656716418,0.0149253731343284,0.0447761194029851,0.0447761194029851,0.0895522388059701,0.0597014925373134,0,0.0298507462686567,0.0298507462686567,0.0895522388059701,0,0.0298507462686567,0.119402985074627
